time,open,high,low,close,Volume,K,D
1684848600,4176.8,4185.68,4142.54,4145.57,2380000000,76.995188968318,87.20047413553267
1684935000,4132.96,4132.96,4103.98,4115.23,2205000000,45.85282042827924,72.87464930284357
1685021400,4155.71,4165.74,4129.73,4151.27,2720000000,27.165671697235904,50.004560364611045
1685107800,4156.16,4212.87,4156.16,4205.44,2542000000,41.10798720426427,38.04215977659314
1685453400,4226.71,4231.1,4192.18,4205.53,2529000000,69.62739554628708,45.96701814926242
1685539800,4190.74,4195.44,4166.15,4179.84,4026000000,75.26802964983064,62.001137466794
1685626200,4183.03,4232.43,4171.64,4221.01,2545000000,76.91708355366035,73.93750291659269
1685712600,4241.01,4290.67,4241.01,4282.38,2673000000,81.73100854497086,77.97204058282061
1685971800,4282.99,4299.28,4266.82,4273.78,2220000000,94.16550585841553,84.27119931901558
1686058200,4271.34,4288.33,4263.09,4283.86,2199000000,96.45437635985691,90.78363025441443
1686144600,4285.47,4299.19,4263.96,4267.51,2672000000,90.17214988342225,93.59734403389821
1686231000,4268.69,4298.01,4261.07,4293.92,2179000000,91.4961037146124,92.70754331929719
1686317400,4304.88,4322.62,4291.7,4298.87,2109000000,91.99119319207959,91.21981559670475
1686576600,4308.32,4340.13,4304.37,4338.92,2430000000,98.2734196685143,93.9202388584021
1686663000,4352.61,4375.37,4349.31,4369.02,2495000000,99.59457984615123,96.61973090224838
1686749400,4366.29,4391.82,4337.85,4372.58,2599000000,99.99999999999999,99.28933317155519
1686835800,4365.33,4439.2,4362.6,4425.85,2543000000,100,99.86485994871708
1686922200,4440.95,4448.47,4407.44,4409.6,3916000000,94.5598723275747,98.18662410919156
1687267800,4396.11,4400.15,4367.19,4388.72,2364000000,82.35309246102446,92.30432159619971
1687354200,4380.01,4386.22,4360.14,4365.68,2277000000,57.336223207163926,78.08306266525436
1687440600,4355.4,4382.25,4351.82,4381.9,2052000000,37.347104013448245,59.012139893878874
1687527000,4354.17,4366.55,4341.34,4348.32,2782000000,16.22055054666514,36.967959255759105
1687786200,4344.84,4362.06,4328.08,4328.81,2224000000,7.904086467192342,20.49058034243524
1687872600,4337.36,4384.42,4335,4378.4,2254000000,9.65861332504909,11.261083446302186
1687959000,4367.48,4390.35,4360.22,4376.85,2245000000,18.858067737680127,12.140255843307182
1688045400,4374.94,4398.39,4371.97,4396.45,2127000000,31.685536239652674,20.067405767460624
1688131800,4422.44,4458.48,4422.44,4450.37,2440000000,43.51671306113038,31.353439012821056
1688391000,4450.48,4456.46,4442.29,4455.58,1219000000,56.56616554940308,43.92280495006204
1688563800,4442.04,4454.06,4436.61,4446.81,2092000000,62.955597153466734,54.34615858800006
1688650200,4422.62,4422.62,4385.05,4411.6,2171000000,49.21901622477447,56.24692630921476
1688736600,4404.54,4440.39,4397.4,4398.96,2071000000,31.704172987893518,47.959595455378235
1688995800,4394.23,4412.6,4389.92,4409.54,2135000000,21.76327218671793,34.22882046646196
1689082200,4415.55,4443.64,4408.46,4439.25,2103000000,32.31667752037843,28.59470756499662
1689168600,4467.69,4488.34,4463.23,4472.15,2298000000,54.722785513389546,36.267578406828626
1689255000,4491.5,4517.38,4489.36,4510.05,2194000000,78.78011954186228,55.27319419187675
1689341400,4514.61,4527.76,4499.56,4505.41,2312000000,91.51746510861729,75.00679005462304
1689600600,4508.86,4532.85,4504.9,4522.78,2313000000,97.71062678491671,89.33607047846543
1689687000,4521.78,4562.3,4514.59,4554.97,2504000000,97.71062678491671,95.64623955948356
1689773400,4563.87,4578.43,4557.48,4565.71,2535000000,100,98.47375118994448
1689859800,4554.38,4564.74,4527.56,4534.86,2562000000,85.63901824157931,94.44988167549866
1689946200,4550.16,4555,4535.79,4536.35,3018000000,71.59584462177993,85.74495428778641
1690205400,4543.39,4563.41,4541.29,4554.65,2102000000,61.48253170046011,72.90579818793978
1690291800,4555.19,4580.62,4552.42,4567.45,2248000000,68.38995131896714,67.15610921373572
1690378200,4558.96,4582.47,4547.58,4566.74,2280000000,74.60247082155526,68.15831794699416
1690464600,4598.26,4607.07,4528.56,4537.4,2636000000,59.80130705634352,67.59790973228864
1690551000,4565.75,4590.16,4564.01,4582.24,2309000000,49.84328223564402,61.415686704514265
1690810200,4584.82,4594.22,4573.14,4588.97,2363000000,42.136824040282605,50.59380444409006
1690896600,4578.83,4584.62,4567.53,4576.72,2083000000,42.57032862577737,44.85014496723468
1690983000,4550.93,4550.93,4505.75,4513.4,2429000000,26.648582253057185,37.1185783063724
1691069400,4494.27,4519.49,4485.54,4501.88,2293000000,8.852361232296508,26.02375737037703
1691155800,4513.96,4540.34,4474.55,4478.02,2380000000,-5.921189464667502e-15,11.833647828451241
1691415000,4491.58,4519.84,4491.15,4518.43,2022000000,7.756052539253983,5.536137923850162
1691501400,4498.03,4503.31,4464.39,4499.39,2135000000,12.258401047422614,6.6714845288921945
1691587800,4501.57,4502.44,4461.33,4467.7,2002000000,12.258401047422614,10.7576182113664
1691674200,4487.16,4527.37,4457.92,4468.84,2068000000,4.7615275409707785,9.759443211938667
1691760600,4450.69,4476.23,4443.98,4464.06,1822000000,0.25917903280214755,5.759702540398511
1692019800,4458.13,4490.33,4453.44,4489.71,1918000000,6.320553612238812,3.7804200620039103
1692106200,4478.87,4478.87,4432.19,4437.85,1949000000,6.061374579436659,4.213702408159205
1692192600,4433.79,4449.95,4403.55,4404.32,1956000000,6.061374579436659,6.147767590370709
1692279000,4416.32,4421.17,4364.83,4370.37,2183000000,-5.921189464667502e-15,4.040916386291102
1692365400,4344.88,4381.82,4335.31,4369.72,2126000000,-5.736152293896642e-15,2.0204581931455476
1692624600,4380.28,4407.55,4360.3,4399.76,1977000000,9.984812657698077,3.3282708858993555
1692711000,4415.33,4418.59,4382.77,4387.54,1875000000,17.369454275613815,9.118088977770629
1692797400,4396.44,4443.18,4396.44,4436.02,1954000000,39.19173690664439,22.18200127998543
1692883800,4455.16,4458.3,4375.55,4376.32,2038000000,38.48451825520612,31.68190314582144
1692970200,4389.38,4418.46,4356.29,4405.72,1948000000,51.372828856567104,43.01636133947253
1693229400,4426.03,4439.56,4414.98,4433.32,1641000000,59.141244934778605,49.66619734885061
1693315800,4432.75,4500.14,4431.68,4497.64,1909000000,83.19698426185212,64.57035268439928
1693402200,4500.34,4521.65,4493.59,4514.88,1794000000,96.25736537590875,79.53186485751316
1693488600,4517.01,4532.26,4507.39,4507.67,2191000000,98.47290696115198,92.64241886630428
1693575000,4530.6,4541.25,4501.35,4515.78,1925000000,98.27453442526746,97.66826892077607
1693920600,4510.06,4514.29,4496.01,4496.84,2085000000,93.77656803571305,96.84133647404417
1694007000,4490.35,4490.35,4442.38,4465.47,2089000000,84.16417688547735,92.0717597821526
1694093400,4434.55,4457.81,4430.46,4451.15,2363000000,70.3592880987264,82.7666776733056
1694179800,4451.3,4473.53,4448.38,4457.5,2046000000,59.388032800563394,71.30383259492238
1694439000,4480.98,4490.77,4467.89,4487.47,2133000000,62.733113348536754,64.16014474927552
1694525400,4473.27,4487.11,4456.83,4461.91,2157000000,61.12781459262563,61.0829869139086
1694611800,4462.65,4479.39,4453.52,4467.43,2223000000,62.556970444403106,62.13929946185517
1694698200,4487.78,4511.99,4478.69,4505.11,2224000000,65.04620660756869,62.91033054819915
1694784600,4497.98,4497.98,4447.21,4450.33,3943000000,47.321433352781945,58.30820346825126
1695043800,4445.13,4466.36,4442.11,4453.52,1870000000,29.557878959457366,47.30850630660267
1695130200,4445.41,4449.85,4416.61,4443.94,1973000000,1.5297131040688232,26.136341805436047
1695216600,4452.81,4461.03,4401.38,4402.21,1953000000,1.5297131040688186,10.87243505586501
1695303000,4374.36,4375.7,4329.17,4330.01,2242000000,-1.2730557349035129e-14,1.0198087360458854
1695389400,4341.74,4357.4,4316.49,4320.05,2086000000,-1.2730557349035129e-14,0.5099043680229401
1695648600,4310.62,4338.51,4302.7,4337.45,1824000000,4.549746087540242,1.5165820291800722
1695735000,4312.88,4313.01,4265.98,4273.54,2095000000,4.549746087540242,3.033164058360157
1695821400,4282.63,4292.07,4238.63,4274.52,2260000000,4.7836437372702685,4.627711970783584
1695907800,4269.65,4317.27,4264.38,4299.69,2213000000,6.488076864442164,5.273822229750891
1695994200,4328.18,4333.15,4274.86,4288.04,2342000000,11.273244581630038,7.51498839444749
1696253400,4284.52,4300.58,4260.21,4288.4,2341000000,15.91615638266971,11.225825942913971
1696339800,4269.75,4281.15,4216.45,4229.46,2398000000,9.661977167957573,12.283792710752442
1696426200,4233.83,4268.5,4220.48,4263.76,2295000000,15.898425690465183,13.825519747030823
1696512600,4259.31,4267.13,4225.91,4258.18,2207000000,21.107029287164767,15.555810715195841
1696599000,4234.79,4324.1,4219.55,4308.49,2442000000,47.79055663666973,28.265337204766563
1696858200,4289.02,4341.73,4283.79,4335.65,1962000000,70.10227373030757,46.333286551380695
1696944600,4339.75,4385.46,4339.64,4358.23,2090000000,93.35019401617164,70.41434146104964
1697031000,4366.59,4378.64,4345.34,4376.94,2084000000,100,87.8174892488264
1697117400,4380.94,4385.85,4325.43,4349.6,2318000000,94.6211724901222,95.99045550209796
1697203800,4360.49,4377.1,4311.97,4327.79,2277000000,85.21912843741995,93.28010030918072
1697463000,4342.37,4383.33,4342.37,4373.62,2097000000,84.63568347654696,88.1586614680297
1697549400,4345.23,4393.57,4337.54,4373.21,2306000000,89.34839286313115,86.4010682590327
1697635800,4357.35,4364.2,4303.84,4314.59,2345000000,87.27732847232289,87.08713493733369
1697722200,4321.36,4339.54,4269.69,4277.99,2602000000,70.77755892297884,82.4677600861443
1697808600,4273.85,4276.56,4223.03,4224.15,2681000000,47.31097058838901,68.4552859945636
1698067800,4210.4,4255.84,4189.22,4217.03,2405000000,25.72251603861876,47.937015183328874
1698154200,4235.79,4259.38,4219.43,4247.69,2421000000,18.75192625085252,30.595137625953438
1698240600,4232.42,4232.42,4181.42,4186.78,2621000000,9.55129937540263,18.00858055495798
1698327000,4175.99,4183.6,4127.9,4137.22,2911000000,9.279529035350055,12.527584887201746
1698413400,4152.93,4156.7,4103.78,4117.36,2758000000,-1.1842378929335002e-15,6.27694280358424
1698672600,4139.39,4177.47,4132.94,4166.83,2572000000,10.660532243022361,6.646687092790816
1698759000,4171.33,4195.55,4153.12,4193.81,2619000000,26.863880004949976,12.50813741599078
1698845400,4201.27,4245.64,4197.74,4237.87,2741000000,51.07796034866707,29.534124198879805
1698931800,4268.26,4319.72,4268.26,4317.79,2706000000,73.75076143897805,50.5642005975317
1699018200,4334.23,4373.62,4334.23,4358.35,2640000000,90.88074701038376,71.90315626600962
1699281000,4364.27,4372.21,4347.53,4365.99,2121000000,100,88.21050281645394
1699367400,4366.21,4386.26,4355.41,4378.37,2183000000,100,96.96024900346124
1699453800,4384.37,4391.2,4359.76,4382.79,2248000000,100,100
1699540200,4391.41,4393.4,4343.94,4347.36,2301000000,94.81566652003475,98.27188884001158
1699626600,4364.15,4418.03,4353.34,4415.23,2173000000,94.81566652003475,96.54377768002315
1699885800,4406.66,4421.76,4393.82,4411.54,1929000000,94.29491866963481,94.64208390323476
1699972200,4458.97,4508.67,4458.97,4495.71,2604000000,99.47925214960007,96.1966124464232
1700058600,4505.3,4521.17,4495.31,4502.89,2486000000,99.47925214960007,97.75114098961164
1700145000,4497.08,4511.99,4487.83,4508.23,2441000000,100,99.65283476640003
1700231400,4509.55,4520.12,4499.66,4514.03,2212000000,100,99.82641738320001
1700490600,4511.7,4557.11,4510.36,4547.39,2097000000,100,100
1700577000,4538.77,4542.14,4525.51,4538.18,1977000000,96.76877520063586,98.92292506687862
1700663400,4553.04,4568.43,4545.05,4556.63,1865000000,96.3057146748579,97.69149662516459
1700836200,4555.84,4560.31,4552.8,4559.33,872000000,96.28159902257646,96.45202963269007
1701095400,4554.86,4560.52,4546.32,4550.44,1952000000,95.70337544211499,96.09689637984978
1701181800,4545.55,4568.14,4540.51,4554.9,2054000000,93.21087056723968,95.06528167731038
1701268200,4571.84,4587.64,4547.15,4550.57,2376000000,88.24140481571887,92.38521694169117
1701354600,4554.87,4569.89,4537.24,4567.81,3347000000,89.90930586045181,90.45386041447011
1701441000,4559.43,4599.39,4554.71,4594.64,2464000000,92.86487126110508,90.33852731242526
1701700200,4564.37,4572.37,4546.72,4569.77,2361000000,64.525119331574,82.4330988177103
1701786600,4557.25,4578.56,4551.68,4567.17,2277000000,33.33333333333334,63.57444130867081
1701873000,4586.23,4590.74,4546.5,4549.35,2323000000,4.736951571734001e-15,32.61948422163578
1701959400,4568.84,4590.92,4565.22,4585.58,2369000000,13.917943081020281,15.7504254714512
1702045800,4576.2,4609.23,4574.06,4604.36,2197000000,34.25161570927916,16.05651959676648
1702305000,4593.39,4623.71,4593.39,4622.43,2379000000,60.439723408345905,36.203094066215115
1702391400,4618.3,4643.93,4608.09,4643.69,2287000000,79.17912577665041,57.95682163142516
1702477800,4646.2,4709.69,4643.23,4707.08,2856000000,92.17878648172486,77.26587855557372
1702564200,4721.04,4738.57,4694.34,4719.54,3777000000,99.32401211599144,90.2273081247889
1702650600,4714.23,4725.53,4704.69,4719.18,4785000000,99.80826447754733,97.10368769175454
1702909800,4725.58,4749.52,4725.58,4740.57,2374000000,99.80826447754733,99.64684702369537
1702996200,4743.72,4768.69,4743.72,4768.36,2307000000,99.80826447754733,99.80826447754733
1703082600,4764.73,4778.01,4697.82,4698.34,2423000000,72.3609900932937,90.65917301612944
1703169000,4724.29,4748.71,4708.35,4746.76,2119000000,52.12900535878553,74.76608664320885
1703255400,4753.92,4772.94,4736.77,4754.64,1703000000,33.005567326330485,52.49852092613657
1703601000,4758.86,4784.72,4758.45,4774.74,1399000000,44.3317824594313,43.15545171484911
1703687400,4773.45,4785.39,4768.9,4781.59,1578000000,46.04012628638327,41.12582535738168
1703773800,4786.44,4793.3,4780.98,4783.36,1456000000,46.95167616957838,45.77452830513098
1703860200,4782.88,4788.43,4751.99,4769.82,1657000000,38.31460080860841,43.76880108819001
1704205800,4745.2,4754.33,4722.67,4742.82,2342000000,23.50490838283129,36.25706178700602
1704292200,4725.07,4729.29,4699.71,4704.82,2370000000,8.383463198757896,23.400990796732525
1704378600,4697.42,4726.78,4687.53,4688.69,2280000000,4.736951571734001e-15,10.629457193863056
1704465000,4690.57,4721.49,4682.11,4697.23,2155000000,1.516169174257002,3.2998774576716343
1704724200,4703.7,4764.54,4699.82,4763.55,2254000000,13.022398703323034,4.84618929252668
1704810600,4741.93,4765.47,4730.35,4756.51,2183000000,22.9469415857783,12.495169821119447
1704897000,4759.94,4790.8,4756.2,4783.46,2133000000,40.945188428703744,25.63817623926836
1704983400,4792.13,4798.5,4739.58,4780.23,2281000000,47.815546179943624,37.23589206480856
1705069800,4791.18,4802.4,4768.98,4783.84,2199000000,57.00136321886333,48.58736594250357
1705415400,4772.35,4782.34,4747.12,4765.99,2528000000,49.85811740647409,51.55834226842702
1705501800,4739.13,4744.23,4714.82,4739.22,2270000000,34.549860849267624,47.13644715820168
1705588200,4760.1,4785.79,4740.57,4780.95,2510000000,28.381197921488084,37.5963920590766
1705674600,4796.28,4842.07,4785.87,4839.82,2706000000,44.54350618259637,35.824854984450695
1705933800,4853.42,4868.41,4844.05,4850.44,2523000000,74.80850879283024,49.24440429897157
1706020200,4856.8,4866.48,4844.37,4864.61,2349000000,95.20014513256815,71.51738670266492
1706106600,4888.56,4903.68,4865.94,4868.54,2588000000,100,90.00288464179947
1706193000,4886.66,4898.15,4869.34,4894.17,2846000000,100,98.40004837752271
1706279400,4888.91,4906.69,4881.47,4890.96,2312000000,98.47331705063989,99.49110568354662
1706538600,4892.95,4929.31,4887.4,4927.94,2258000000,98.47331705063989,98.98221136709326
1706625000,4925.89,4931.09,4916.27,4924.96,2479000000,97.17881875047613,98.04181761725197
1706711400,4899.19,4906.75,4845.15,4845.66,3174000000,69.01637251379366,88.22283610496989
1706797800,4861.11,4906.97,4853.52,4906.18,2716000000,50.45520136914964,72.21679754447312
1706884200,4916.06,4975.29,4907.99,4958.62,2741000000,40.82293147151554,53.4315017848196
1707143400,4957.19,4957.19,4918.09,4942.82,2516000000,54.98073925141074,48.75295736402529
1707229800,4950.16,4957.77,4934.88,4954.24,2409000000,58.01807396392346,51.273914895616564
1707316200,4973.05,4999.89,4969.05,4995.05,2520000000,59.82418131310118,57.60766484281177
1707402600,4995.16,5000.4,4987.09,4997.92,2396000000,66.66611232660803,61.502789201210874
1707489000,5004.17,5030.06,5000.34,5026.62,2271000000,77.7520226413235,68.08077209367757
1707748200,5026.83,5048.39,5016.83,5021.83,2177000000,80.54545374090866,74.98786290294672
1707834600,4967.94,4971.3,4920.31,4953.16,2509000000,59.16935542681562,72.48894393634924
1707921000,4976.44,5002.52,4956.45,5000.63,2249000000,42.32817370810239,60.6809942919422
1708007400,5003.14,5032.72,4999.44,5029.72,2370000000,32.14455889852028,44.547362677812735
1708093800,5031.13,5038.7,4999.52,5005.56,2243000000,38.66307729610038,37.71193663424099
1708439400,4989.32,4993.71,4955.02,4975.52,2338000000,27.36261278325085,32.72341632595714
1708525800,4963.03,4983.21,4946,4981.81,2183000000,12.062643371082393,26.029444483477846
1708612200,5038.83,5094.39,5038.83,5087.02,2517000000,24.638558544074666,21.354604899469305
1708698600,5100.92,5111.06,5081.46,5088.79,2199000000,46.537548281232525,27.746250065463197
1708957800,5093,5097.66,5068.91,5069.54,2159000000,60.704984421373005,43.9603637488934
1709044200,5074.6,5080.69,5057.29,5078.17,2104000000,55.71045388065179,54.31766219441911
1709130600,5067.2,5077.37,5058.35,5069.77,2030000000,47.17200166769036,54.529146656571726
1709217000,5085.36,5104.99,5061.89,5096.28,3029000000,51.141330805552734,51.341262117964966
1709303400,5098.51,5140.33,5094.16,5137.07,2407000000,63.04433469225618,53.78588905516643
1709562600,5130.99,5149.67,5127.18,5130.94,2737000000,79.09760461129368,64.4277567030342
1709649000,5110.52,5114.54,5056.82,5078.64,2575000000,64.78245026366388,68.97479652240457
1709735400,5108.03,5127.97,5092.22,5104.77,2496000000,48.048416508744936,63.97615712790083
1709821800,5132.38,5165.62,5128.21,5157.35,2309000000,43.13844788782217,51.98977155341033
1709908200,5164.46,5189.26,5117.5,5123.68,2350000000,48.4542323724113,46.54703225632613
1710163800,5111.96,5124.66,5091.14,5117.93,2166000000,42.660554626251844,44.7510782954951
1710250200,5134.3,5179.87,5114.48,5175.28,2252000000,37.72328220006065,42.946023066241274
1710336600,5173.49,5179.14,5151.88,5165.3,2354000000,42.11250626083678,40.832114362383095
1710423000,5175.14,5176.85,5123.3,5150.47,2574000000,42.5021504741492,40.77931297834888
1710509400,5123.31,5136.86,5104.35,5117.1,4675000000,22.181823093674478,35.598826609553484
1710768600,5154.77,5175.6,5145.47,5149.43,2277000000,15.782047220971558,26.822006929598412
1710855000,5139.09,5180.31,5131.59,5178.52,2119000000,24.44607217671904,20.803314163788357
1710941400,5181.69,5226.19,5171.55,5224.63,2225000000,50.313913689823,30.18067769583786
1711027800,5253.43,5261.1,5240.66,5241.54,2440000000,73.72910672190444,49.49636419614882
1711114200,5242.48,5246.09,5229.87,5234.17,1941000000,87.5132804686943,70.51876696014058
1711373400,5219.52,5229.09,5216.09,5218.18,1997000000,82.99566095081695,81.41268271380522
1711459800,5228.85,5235.16,5203.42,5203.57,2198000000,64.84370612893456,78.45088251614861
1711546200,5226.31,5249.26,5213.92,5248.48,2233000000,61.979107003142325,69.93949136096461
1711632600,5248.03,5264.85,5245.82,5254.34,2268000000,68.9057714320226,65.24286152136648
1711978200,5257.97,5263.95,5229.2,5243.78,1930000000,77.41218843773653,69.43235562430048
1712064600,5204.29,5208.34,5184.05,5205.8,2308000000,53.46243741876456,66.59346576284122
1712151000,5194.37,5228.75,5194.37,5211.48,2225000000,29.96434226879008,53.612989375097044
1712237400,5244.05,5256.59,5146.06,5147.2,2453000000,7.545324087293949,30.324034591616183
1712323800,5158.95,5222.18,5157.21,5204.35,2119000000,16.739657661927918,18.08310800600397
1712583000,5211.37,5219.57,5197.35,5202.38,1937000000,23.440083718006278,15.908355155742699
1712669400,5217.03,5224.81,5160.78,5209.92,2000000000,36.46206203048309,25.547267803472412
1712755800,5167.88,5178.43,5138.7,5160.65,2246000000,25.461998703127893,28.45471481720574
1712842200,5172.95,5211.78,5138.77,5199.05,2155000000,23.782767316636946,28.56894268341596
1712928600,5171.51,5175.03,5107.94,5123.4,2319000000,10.760789004160136,20.001851674641646
1713187800,5149.67,5168.43,5052.47,5061.81,2242000000,9.799985943719792,14.781180754838942
1713274200,5064.59,5079.84,5039.83,5051.4,2301000000,-8.289665250534503e-15,6.853591649293293
1713360600,5068.97,5077.96,5007.25,5022.22,2247000000,-8.289665250534503e-15,3.2666619812399103
1713447000,5031.52,5056.66,5001.89,5011.11,2163000000,-8.289665250534503e-15,-2.289526593004767e-14
1713533400,5005.44,5019.02,4953.56,4967.24,2633000000,-8.289665250534503e-15,-2.289526593004767e-14
1713792600,4987.33,5038.84,4969.4,5010.59,2265000000,8.02353400303304,2.674511334344341
1713879000,5028.85,5076.12,5027.96,5070.56,2227000000,27.003034664196566,11.675522889076532
1713965400,5084.86,5089.48,5047.02,5071.62,2457000000,46.15305610060795,27.05987492261252
1714051800,5019.88,5057.75,4990.58,5048.41,2637000000,54.06940370745232,42.40849815741894
1714138200,5084.65,5114.62,5073.14,5099.95,2342000000,59.451442420792944,53.224634076284396
1714397400,5114.13,5123.49,5088.65,5116.16,2270000000,69.81714189842445,61.11266267555657
1714483800,5103.78,5110.83,5035.31,5035.7,2656000000,71.07473763761023,66.78110731894255
1714570200,5029.03,5096.12,5013.45,5018.4,2826000000,63.54147164696273,68.14445039433247
1714656600,5049.32,5073.21,5011.05,5064.19,2501000000,59.92727556541441,64.84782828332912
1714743000,5122.78,5139.12,5101.22,5127.8,2329000000,76.06313154968456,66.51062625402056
1715002200,5142.42,5181,5142.42,5180.73,2115000000,92.56819149916123,76.18619953808674
1715088600,5187.2,5200.23,5178.96,5187.71,2198000000,99.99999999999999,89.54377434961526
1715175000,5168.98,5191.95,5165.86,5187.66,2062000000,99.99231470478111,97.52016873464744
1715261400,5189.03,5215.3,5180.41,5214.07,1900000000,99.99231470478111,99.99487646985408
1715347800,5225.49,5239.66,5209.68,5222.69,1848000000,99.99231470478111,99.99231470478111
1715607000,5233.08,5237.26,5211.16,5221.41,1891000000,99.67896913625175,99.88786618193798
1715693400,5221.1,5250.37,5217.98,5246.69,1967000000,99.67896913625174,99.78341765909487
1715779800,5263.26,5311.76,5263.26,5308.14,2215000000,99.67896913625174,99.67896913625174
1715866200,5310.07,5325.49,5296.19,5297.09,2151000000,97.77056533659832,99.04283453636727
1715952600,5303.1,5305.45,5283.59,5303.26,1915000000,96.16080842357293,97.87011429880766
1716211800,5305.35,5325.32,5302.4,5308.12,1769000000,95.0615087476255,96.33096083593223
1716298200,5298.69,5324.32,5297.87,5321.42,1904000000,97.29094341102717,96.17108686074187
1716384600,5319.28,5323.18,5286.01,5307.02,2027000000,92.78688409275215,95.04644541713492
1716471000,5340.26,5341.88,5256.93,5267.85,2204000000,63.73423458273293,84.60402069550408
1716557400,5281.45,5311.65,5278.39,5304.71,1690000000,44.58313706093485,67.03475191213997
1716903000,5315.91,5315.91,5280.89,5306.03,2036000000,31.9823251323504,46.76656559200605
1716989400,5278.73,5282.27,5262.7,5266.96,2157000000,28.800940984983736,35.12213439275632
1717075800,5259.77,5260.21,5222.1,5235.47,2206000000,14.618705173448484,25.133990430260866
1717162200,5243.21,5280.33,5191.68,5277.5,3699000000,9.96579763695369,17.795147931795295
1717421400,5297.15,5302.11,5234.32,5283.41,2163000000,21.251712101254757,15.278738303885637
1717507800,5278.24,5298.8,5257.63,5291.35,2084000000,34.372426674460314,21.863312137556253
1717594200,5314.48,5354.16,5297.64,5354.04,2072000000,50.2476242650545,35.29058768025652
1717680600,5357.8,5362.35,5335.36,5352.95,1959000000,64.42528976289468,49.68178023413649
1717767000,5343.81,5375.08,5331.33,5346.98,1776000000,74.58853285328787,63.08714896041235
1718026200,5341.22,5365.79,5331.52,5360.78,2344000000,74.87713633153182,71.29698631590479
1718112600,5353,5375.95,5327.25,5375.31,2203000000,82.74688970272389,77.40418629584786
1718199000,5409.13,5447.25,5409.13,5421.02,2659000000,92.79626537245848,83.47343046890472
1718285400,5441.93,5441.93,5402.51,5433.75,2322000000,99.99999999999999,91.84771835839412
1718371800,5424.08,5432.39,5403.75,5431.61,2188000000,99.19515978348574,97.3304750519814
1718631000,5431.11,5488.5,5420.4,5473.24,2361000000,99.19515978348574,99.46343985565716
1718717400,5476.15,5490.38,5471.32,5487.02,2383000000,99.19515978348574,99.19515978348574
1718890200,5499.99,5505.53,5455.56,5473.16,2806000000,94.17608124873645,97.52213360523598
1718976600,5466.77,5478.31,5452.03,5464.61,4696000000,84.41695123679214,92.59606408967146
1719235800,5459.58,5490.66,5447.59,5447.88,2640000000,66.56917347779448,81.7207353211077
1719322200,5460.73,5472.88,5446.56,5469.29,2457000000,53.241085156898976,68.07573662382855
1719408600,5460.71,5483.14,5451.87,5477.91,2464000000,46.31861666813814,55.37629176761053
1719495000,5473.59,5490.81,5467.54,5482.88,2381000000,48.943183090733505,49.50096163859021
1719581400,5488.48,5523.64,5451.12,5460.49,3783000000,34.761856829559214,43.3412188628103
1719840600,5471.08,5479.55,5446.53,5475.1,2329000000,23.607917805253066,35.77098590851528
1719927000,5461.84,5509.69,5458.43,5509.02,2225000000,22.39154133219291,26.92043865566841
1720013400,5507.44,5539.27,5507.42,5537.01,1539000000,47.30520584781561,31.101554995087213
1720186200,5537.91,5570.33,5531.63,5567.2,2120000000,74.26667574094945,47.98780764031934
1720445400,5572.75,5583.11,5562.51,5572.86,2024000000,90.70626355041192,70.759381713059
1720531800,5584.24,5590.75,5574.57,5576.97,2346000000,99.12593236812256,88.03295721982799
1720618200,5591.26,5635.39,5586.44,5633.92,2232000000,99.99999999999999,96.61073197284485
1720704600,5635.21,5642.45,5576.53,5584.55,2795000000,75.38063893066233,91.50219043292832
1720791000,5590.76,5655.56,5590.44,5615.34,2456000000,56.380509215132605,77.25371604859832
1721050200,5638.16,5666.94,5614.75,5631.21,2293000000,40.0781308342834,57.27975966002612
1721136600,5644.09,5669.67,5639.02,5667.21,2440000000,54.0067325250425,50.15512419148619
1721223000,5610.07,5622.49,5584.81,5588.28,3065000000,39.67352890723888,44.586130755521616
1721309400,5608.56,5614.05,5522.81,5544.58,2824000000,22.64257395475475,38.7742784623454
1721395800,5543.37,5557.5,5497.04,5504.99,2503000000,-2.3684757858670007e-14,20.77203428733122
1721655000,5544.54,5570.36,5529.04,5564.4,2385000000,6.894402256637375,9.845658737130721
1721741400,5565.3,5585.34,5550.9,5555.75,2303000000,12.609965958319412,6.501456071652275
1721827800,5505.84,5508.04,5419.98,5427.12,2900000000,12.609965958319412,10.704778057758753
1721914200,5428.7,5491.59,5390.95,5399.23,3405000000,5.715563701682011,10.311831872773633
1722000600,5433.67,5488.32,5430.7,5459.09,2544000000,5.304917088974015,7.876815582991834
1722259800,5476.55,5487.74,5444.44,5463.55,2273000000,10.984870770379024,7.335117187011704
1722346200,5478.73,5489.46,5401.7,5436.45,2889000000,15.189746102022449,10.493177987125183
1722432600,5505.59,5551.51,5493.75,5522.29,3187000000,22.007293759917758,16.060636877439766
1722519000,5537.84,5566.16,5410.42,5446.69,3316000000,22.289033329706527,19.828691063882264
1722605400,5376.63,5383.89,5302.03,5346.55,3875000000,18.084157998063098,20.79349502922915
1722864600,5151.14,5250.89,5119.26,5186.34,3923000000,5.961693251193751,15.444961526321146
1722951000,5206.42,5312.34,5193.56,5240.04,3043000000,6.421681838074242,10.155844362443718
1723037400,5293.13,5330.64,5195.54,5199.51,2870000000,10.321537294466898,7.56830412791165
